"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NAEXKP01","Gross domestic product; constant prices, s.a.","GBR","United Kingdom","GP","Growth previous period","A","Annual","2013","2013","PC","Percentage","0","Units",,,1.8198633672827,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","GBR","United Kingdom","GP","Growth previous period","A","Annual","2014","2014","PC","Percentage","0","Units",,,3.19970263821782,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","GBR","United Kingdom","GP","Growth previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,2.39310319237097,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","GBR","United Kingdom","GP","Growth previous period","A","Annual","2016","2016","PC","Percentage","0","Units",,,2.16520623600269,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","GBR","United Kingdom","GP","Growth previous period","A","Annual","2017","2017","PC","Percentage","0","Units",,,2.44357044011416,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","GBR","United Kingdom","GP","Growth previous period","A","Annual","2018","2018","PC","Percentage","0","Units",,,1.70502102191384,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","GBR","United Kingdom","GP","Growth previous period","A","Annual","2019","2019","PC","Percentage","0","Units",,,1.60430866021639,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","GBR","United Kingdom","GP","Growth previous period","A","Annual","2020","2020","PC","Percentage","0","Units",,,-11.0308584724091,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","GBR","United Kingdom","GP","Growth previous period","A","Annual","2021","2021","PC","Percentage","0","Units",,,7.5249103788768,,
"LFEMTTTT","Total employment: all persons, s.a.","GBR","United Kingdom","GP","Growth previous period","A","Annual","2008","2008","PC","Percentage","0","Units",,,0.847551376420032,,
"LFEMTTTT","Total employment: all persons, s.a.","GBR","United Kingdom","GP","Growth previous period","A","Annual","2009","2009","PC","Percentage","0","Units",,,-1.59816388352136,,
"LFEMTTTT","Total employment: all persons, s.a.","GBR","United Kingdom","GP","Growth previous period","A","Annual","2010","2010","PC","Percentage","0","Units",,,0.249534801958548,,
"LFEMTTTT","Total employment: all persons, s.a.","GBR","United Kingdom","GP","Growth previous period","A","Annual","2011","2011","PC","Percentage","0","Units",,,0.504670339070038,,
"LFEMTTTT","Total employment: all persons, s.a.","GBR","United Kingdom","GP","Growth previous period","A","Annual","2012","2012","PC","Percentage","0","Units",,,1.0885291664539,,
"LFEMTTTT","Total employment: all persons, s.a.","GBR","United Kingdom","GP","Growth previous period","A","Annual","2013","2013","PC","Percentage","0","Units",,,1.17026023556749,,
"LFEMTTTT","Total employment: all persons, s.a.","GBR","United Kingdom","GP","Growth previous period","A","Annual","2014","2014","PC","Percentage","0","Units",,,2.36587415846281,,
"LFEMTTTT","Total employment: all persons, s.a.","GBR","United Kingdom","GP","Growth previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,1.73156653930575,,
"LFEMTTTT","Total employment: all persons, s.a.","GBR","United Kingdom","GP","Growth previous period","A","Annual","2016","2016","PC","Percentage","0","Units",,,1.47195141441585,,
"LFEMTTTT","Total employment: all persons, s.a.","GBR","United Kingdom","GP","Growth previous period","A","Annual","2017","2017","PC","Percentage","0","Units",,,0.992266620465893,,
"LFEMTTTT","Total employment: all persons, s.a.","GBR","United Kingdom","GP","Growth previous period","A","Annual","2018","2018","PC","Percentage","0","Units",,,1.19305687684222,,
"LFEMTTTT","Total employment: all persons, s.a.","GBR","United Kingdom","GP","Growth previous period","A","Annual","2019","2019","PC","Percentage","0","Units",,,1.0834386462411,,
"LFEMTTTT","Total employment: all persons, s.a.","GBR","United Kingdom","GP","Growth previous period","A","Annual","2020","2020","PC","Percentage","0","Units",,,-0.871335132415496,,
"LFEMTTTT","Total employment: all persons, s.a.","GBR","United Kingdom","GP","Growth previous period","A","Annual","2021","2021","PC","Percentage","0","Units",,,-0.31222363209905,,
"XTEXVA01","Exports in goods, s.a.","USA","United States","GP","Growth previous period","A","Annual","2008","2008","PC","Percentage","0","Units",,,12.1271766716194,,
"XTEXVA01","Exports in goods, s.a.","USA","United States","GP","Growth previous period","A","Annual","2009","2009","PC","Percentage","0","Units",,,-17.9735475462196,,
"XTEXVA01","Exports in goods, s.a.","USA","United States","GP","Growth previous period","A","Annual","2010","2010","PC","Percentage","0","Units",,,21.042893139768,,
"XTEXVA01","Exports in goods, s.a.","USA","United States","GP","Growth previous period","A","Annual","2011","2011","PC","Percentage","0","Units",,,15.8047040324189,,
"XTEXVA01","Exports in goods, s.a.","USA","United States","GP","Growth previous period","A","Annual","2012","2012","PC","Percentage","0","Units",,,4.41886088613658,,
"XTEXVA01","Exports in goods, s.a.","USA","United States","GP","Growth previous period","A","Annual","2013","2013","PC","Percentage","0","Units",,,2.11800067671474,,
"XTEXVA01","Exports in goods, s.a.","USA","United States","GP","Growth previous period","A","Annual","2014","2014","PC","Percentage","0","Units",,,2.70703814713379,,
"XTEXVA01","Exports in goods, s.a.","USA","United States","GP","Growth previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,-7.2828882843872,,
"XTEXVA01","Exports in goods, s.a.","USA","United States","GP","Growth previous period","A","Annual","2016","2016","PC","Percentage","0","Units",,,-3.46483472179533,,
"XTEXVA01","Exports in goods, s.a.","USA","United States","GP","Growth previous period","A","Annual","2017","2017","PC","Percentage","0","Units",,,6.57812217871266,,
"XTEXVA01","Exports in goods, s.a.","USA","United States","GP","Growth previous period","A","Annual","2018","2018","PC","Percentage","0","Units",,,7.70890129274892,,
"XTEXVA01","Exports in goods, s.a.","USA","United States","GP","Growth previous period","A","Annual","2019","2019","PC","Percentage","0","Units",,,-1.37288615875242,,
"XTEXVA01","Exports in goods, s.a.","USA","United States","GP","Growth previous period","A","Annual","2020","2020","PC","Percentage","0","Units",,,-13.0447644903276,,
"XTEXVA01","Exports in goods, s.a.","USA","United States","GP","Growth previous period","A","Annual","2021","2021","PC","Percentage","0","Units",,,22.8055229265575,,
"XTIMVA01","Imports in goods, s.a.","USA","United States","GP","Growth previous period","A","Annual","2008","2008","PC","Percentage","0","Units",,,7.49524390113038,,
"XTIMVA01","Imports in goods, s.a.","USA","United States","GP","Growth previous period","A","Annual","2009","2009","PC","Percentage","0","Units",,,-25.8606510619688,,
"XTIMVA01","Imports in goods, s.a.","USA","United States","GP","Growth previous period","A","Annual","2010","2010","PC","Percentage","0","Units",,,22.6680131441853,,
"XTIMVA01","Imports in goods, s.a.","USA","United States","GP","Growth previous period","A","Annual","2011","2011","PC","Percentage","0","Units",,,15.4140189978784,,
"XTIMVA01","Imports in goods, s.a.","USA","United States","GP","Growth previous period","A","Annual","2012","2012","PC","Percentage","0","Units",,,3.09077306010355,,
"XTIMVA01","Imports in goods, s.a.","USA","United States","GP","Growth previous period","A","Annual","2013","2013","PC","Percentage","0","Units",,,-0.348459914369886,,
"XTIMVA01","Imports in goods, s.a.","USA","United States","GP","Growth previous period","A","Annual","2014","2014","PC","Percentage","0","Units",,,3.87917315076465,,
"XTIMVA01","Imports in goods, s.a.","USA","United States","GP","Growth previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,-4.59097151373896,,
"XTIMVA01","Imports in goods, s.a.","USA","United States","GP","Growth previous period","A","Annual","2016","2016","PC","Percentage","0","Units",,,-2.69484170334812,,
"XTIMVA01","Imports in goods, s.a.","USA","United States","GP","Growth previous period","A","Annual","2017","2017","PC","Percentage","0","Units",,,6.96133066434936,,
"XTIMVA01","Imports in goods, s.a.","USA","United States","GP","Growth previous period","A","Annual","2018","2018","PC","Percentage","0","Units",,,8.45533006964018,,
"XTIMVA01","Imports in goods, s.a.","USA","United States","GP","Growth previous period","A","Annual","2019","2019","PC","Percentage","0","Units",,,-1.73351775011526,,
"XTIMVA01","Imports in goods, s.a.","USA","United States","GP","Growth previous period","A","Annual","2020","2020","PC","Percentage","0","Units",,,-6.5325226627657,,
"XTIMVA01","Imports in goods, s.a.","USA","United States","GP","Growth previous period","A","Annual","2021","2021","PC","Percentage","0","Units",,,21.4634761634677,,
"SPASTT01","Share prices","USA","United States","GP","Growth previous period","A","Annual","2008","2008","PC","Percentage","0","Units",,,-16.6746466885961,,
"SPASTT01","Share prices","USA","United States","GP","Growth previous period","A","Annual","2009","2009","PC","Percentage","0","Units",,,-24.220945112141,,
"SPASTT01","Share prices","USA","United States","GP","Growth previous period","A","Annual","2010","2010","PC","Percentage","0","Units",,,18.6455494033837,,
"SPASTT01","Share prices","USA","United States","GP","Growth previous period","A","Annual","2011","2011","PC","Percentage","0","Units",,,8.92209810722062,,
"SPASTT01","Share prices","USA","United States","GP","Growth previous period","A","Annual","2012","2012","PC","Percentage","0","Units",,,1.73271922572477,,
"SPASTT01","Share prices","USA","United States","GP","Growth previous period","A","Annual","2013","2013","PC","Percentage","0","Units",,,17.676341268302,,
"SPASTT01","Share prices","USA","United States","GP","Growth previous period","A","Annual","2014","2014","PC","Percentage","0","Units",,,13.0768638332944,,
"SPASTT01","Share prices","USA","United States","GP","Growth previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,0.191834206200362,,
"SPASTT01","Share prices","USA","United States","GP","Growth previous period","A","Annual","2016","2016","PC","Percentage","0","Units",,,-2.76086351481483,,
"SPASTT01","Share prices","USA","United States","GP","Growth previous period","A","Annual","2017","2017","PC","Percentage","0","Units",,,14.0666629317249,,
"SPASTT01","Share prices","USA","United States","GP","Growth previous period","A","Annual","2018","2018","PC","Percentage","0","Units",,,6.75313577650508,,
"SPASTT01","Share prices","USA","United States","GP","Growth previous period","A","Annual","2019","2019","PC","Percentage","0","Units",,,1.74984931968431,,
"SPASTT01","Share prices","USA","United States","GP","Growth previous period","A","Annual","2020","2020","PC","Percentage","0","Units",,,-1.74883629333151,,
"SPASTT01","Share prices","USA","United States","GP","Growth previous period","A","Annual","2021","2021","PC","Percentage","0","Units",,,28.5347843891979,,
"CPALTT01","Consumer prices: all items","USA","United States","GP","Growth previous period","A","Annual","2008","2008","PC","Percentage","0","Units",,,3.83910029665099,,
"CPALTT01","Consumer prices: all items","USA","United States","GP","Growth previous period","A","Annual","2009","2009","PC","Percentage","0","Units",,,-0.355546266299731,,
"CPALTT01","Consumer prices: all items","USA","United States","GP","Growth previous period","A","Annual","2010","2010","PC","Percentage","0","Units",,,1.64004344238987,,
"CPALTT01","Consumer prices: all items","USA","United States","GP","Growth previous period","A","Annual","2011","2011","PC","Percentage","0","Units",,,3.15684156862208,,
"CPALTT01","Consumer prices: all items","USA","United States","GP","Growth previous period","A","Annual","2012","2012","PC","Percentage","0","Units",,,2.06933726526059,,
"CPALTT01","Consumer prices: all items","USA","United States","GP","Growth previous period","A","Annual","2013","2013","PC","Percentage","0","Units",,,1.46483265562714,,
"CPALTT01","Consumer prices: all items","USA","United States","GP","Growth previous period","A","Annual","2014","2014","PC","Percentage","0","Units",,,1.62222297740822,,
"CPALTT01","Consumer prices: all items","USA","United States","GP","Growth previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,0.118627135552451,,
"CPALTT01","Consumer prices: all items","USA","United States","GP","Growth previous period","A","Annual","2016","2016","PC","Percentage","0","Units",,,1.26158320570535,,
"CPALTT01","Consumer prices: all items","USA","United States","GP","Growth previous period","A","Annual","2017","2017","PC","Percentage","0","Units",,,2.13011000365961,,
"CPALTT01","Consumer prices: all items","USA","United States","GP","Growth previous period","A","Annual","2018","2018","PC","Percentage","0","Units",,,2.44258329692821,,
"CPALTT01","Consumer prices: all items","USA","United States","GP","Growth previous period","A","Annual","2019","2019","PC","Percentage","0","Units",,,1.81221007526011,,
"CPALTT01","Consumer prices: all items","USA","United States","GP","Growth previous period","A","Annual","2020","2020","PC","Percentage","0","Units",,,1.2335843963064,,
"CPALTT01","Consumer prices: all items","USA","United States","GP","Growth previous period","A","Annual","2021","2021","PC","Percentage","0","Units",,,4.69785886363736,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","USA","United States","GP","Growth previous period","A","Annual","2008","2008","PC","Percentage","0","Units",,,0.122188024907911,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","USA","United States","GP","Growth previous period","A","Annual","2009","2009","PC","Percentage","0","Units",,,-2.59988965005477,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","USA","United States","GP","Growth previous period","A","Annual","2010","2010","PC","Percentage","0","Units",,,2.70885827001304,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","USA","United States","GP","Growth previous period","A","Annual","2011","2011","PC","Percentage","0","Units",,,1.54989545332347,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","USA","United States","GP","Growth previous period","A","Annual","2012","2012","PC","Percentage","0","Units",,,2.28068605585843,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","USA","United States","GP","Growth previous period","A","Annual","2013","2013","PC","Percentage","0","Units",,,1.84187309315816,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","USA","United States","GP","Growth previous period","A","Annual","2014","2014","PC","Percentage","0","Units",,,2.28778046253184,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","USA","United States","GP","Growth previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,2.70636723042143,,
